make,model,variant,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Volkswagen,Vento,Highline Plus AT Matt Edition,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Volkswagen,Vento,Turbo Edition 1.0L TSI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Audi,Q3 Sportback,Technology Plus S-line,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BMW,6 Series GT,630i M Sport 50 Jahre M Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BMW,8 Series,840i M Sport,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BMW,M5,50 Jahre M Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Hyundai,Grand i10 Nios,Asta 1.2 Kappa VTVT CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Hyundai,Grand i10 Nios,Corporate Edition AMT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Grand i10 Nios,Corporate Edition MT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,New i20,Sportz 1.0 Turbo DCT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Hyundai,Venue N-Line,N6 DCT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Hyundai,Venue N-Line,N6 DCT Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Hyundai,Venue N-Line,N8 DCT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Hyundai,Venue N-Line,N8 DCT Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio Classic,S MT 7STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio Classic,S MT 9STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio Classic,S11 MT 7S,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio Classic,S11 MT 7S CC,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z2 Diesel MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z2 Diesel MT 7 STR (E),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mahindra,Scorpio N,Z2 Petrol MT 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z2 Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z2 Petrol MT 7 STR (E),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mahindra,Scorpio N,Z4 Diesel AT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z4 Diesel MT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z4 Diesel MT 2WD 7 STR (E),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mahindra,Scorpio N,Z4 Diesel MT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z4 Diesel MT 4WD 7 STR (E),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mahindra,Scorpio N,Z4 Petrol AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z4 Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z4 Petrol MT 7 STR (E),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mahindra,Scorpio N,Z6 Diesel AT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z6 Diesel MT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z6 Diesel MT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z6 Petrol AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z6 Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Diesel AT 2WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Diesel AT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 Diesel AT 4WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Diesel AT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 Diesel MT 2WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Diesel MT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z8 Diesel MT 4WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Diesel MT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Diesel AT 2WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Diesel AT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z8 L Diesel AT 4WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 L Diesel AT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z8 L Diesel MT 2WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Diesel MT 2WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z8 L Diesel MT 4WD 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 L Diesel MT 4WD 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mahindra,Scorpio N,Z8 L Petrol AT 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Petrol AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Petrol MT 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 L Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 Petrol AT 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Petrol AT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,Scorpio N,Z8 Petrol MT 6 STR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mahindra,Scorpio N,Z8 Petrol MT 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mahindra,XUV 300 TurboSport,W6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Mahindra,XUV 300 TurboSport,W8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Mahindra,XUV 300 TurboSport,W8 Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Mahindra,XUV 300 TurboSport,W8(O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Mahindra,XUV 300 TurboSport,W8(O) Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Alto K10,Std,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Alto K10,Std (O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Alto K10,VXi (O) AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Alto K10,VXi AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Alto K10,VXi Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Alto K10,VXi Plus (O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Alto K10,VXi Plus (O) AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Alto K10,VXi Plus AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Alto K10,VXi S-CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Baleno,Alpha (O) 1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Baleno,Alpha (O) 1.2 AT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Baleno,Alpha AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Alpha MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Delta AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Delta MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Delta MT CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Sigma MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Zeta (O) 1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Baleno,Zeta (O) 1.2 AT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Baleno,Zeta AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Zeta MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Baleno,Zeta MT CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,LXi,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,VXi,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,Vxi AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,ZXi,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,ZXI AT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Maruti Suzuki,Brezza,Zxi AT Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,Zxi Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,ZXi Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,ZXi Plus AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,Zxi Plus AT Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Brezza,Zxi Plus Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Dzire,VXi CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Dzire,ZXi CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Eeco,5 STR AC,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Eeco,5 STR AC CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Eeco,5 STR STD,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Eeco,7 STR STD,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,LXi (O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,VXi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Ertiga,VXi (O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,VXi (O) CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,VXi AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,ZXi (O),0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,ZXi (O) CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,ZXi AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,ZXi CNG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maruti Suzuki,Ertiga,ZXi Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,ZXi Plus AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Ertiga,TOUR M CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Alpha Dual Tone Smart Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Dual Tone Smart Hybrid AllGrip,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Dual Tone Smart Hybrid AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Plus Dual Tone Intelligent Hybrid eCVT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid AllGrip,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Delta CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Sigma Smart Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Zeta CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Zeta Plus Dual Tone Intelligent Hybrid eCVT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Maruti Suzuki,Grand Vitara,Zeta Plus Intelligent Hybrid eCVT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,S-Presso,LXi S-CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,S-Presso,Vxi Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,S-Presso,VXi Plus (O) AMT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,S-Presso,VXi S-CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Maruti Suzuki,Swift,VXi CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Swift,ZXi CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,1.0 Tour H3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,LXI 1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,LXI 1.0 CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,VXI 1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,VXI 1.0 AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,VXI 1.0 CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI 1.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI 1.2 AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI Plus 1.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI Plus 1.2 AGS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI Plus 1.2 AGS Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R,ZXI Plus 1.2 Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,Wagon R 1.0,Tour H3 CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,XL6,Alpha Plus AT Petrol,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,XL6,Alpha Plus AT Petrol Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,XL6,Alpha Plus MT Petrol,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,XL6,Alpha Plus MT Petrol Dual Tone,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Maruti Suzuki,XL6,Zeta MT CNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mercedes-Benz,GLB,200 Progressive Line,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mercedes-Benz,GLB,220d 4matic,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mercedes-Benz,GLB,220d 4MATIC AMG Line,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mercedes-Benz,GLB,220d Progressive Line,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Mercedes-Benz,S-Class Maybach,S 580 4MATIC,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mercedes-Benz,S-Class Maybach,S 680 4MATIC,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
MG Motors,Astor,Sharp EX 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,Astor,Smart EX 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,Astor,Style EX 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,Astor,Super EX 1.5 MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,Gloster,Savvy 6 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
MG Motors,Gloster,Savvy 7 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
MG Motors,Gloster,Sharp 7 STR 2.0 Turbo 2WD,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
MG Motors,Hector,Sharp EX 1.5 Petrol CVT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,Hector,Sharp Pro 1.5 Turbo Petrol MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MG Motors,ZS EV,Exclusive Iconic Ivory,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Tata,Nexon EV Max,XM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Max,XZ Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Max,XZ Plus Lux,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Max,XZ Plus Lux Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Max,XZ Plus Lux Jet,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XZ Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XZ Plus Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XZ Plus LUX,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XZ Plus LUX Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Nexon EV Prime,XZ Plus Lux Jet,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata,Tiago EV,XE Medium Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tiago EV,XT Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tiago EV,XT Medium Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tiago EV,XZ Plus Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tiago EV,XZ Plus Tech LUX Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tiago NRG,XT iCNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Tata,Tiago NRG,XT MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Tata,Tiago NRG,XZ iCNG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tigor EV,XT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata,Tigor EV,XZ Plus LUX,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Nexon EV Max,XM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Max,XZ Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Max,XZ Plus Lux,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Max,XZ Plus Lux Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Max,XZ Plus Lux Jet,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XZ Plus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XZ Plus Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XZ Plus LUX,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XZ Plus LUX Dark Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Nexon EV Prime,XZ Plus Lux Jet,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tata EV,Tiago EV,XE Medium Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tiago EV,XT Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tiago EV,XT Medium Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tiago EV,XZ Plus Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tiago EV,XZ Plus Tech LUX Long Range,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tigor EV,XT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Tata EV,Tigor EV,XZ Plus LUX,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,G-SLF 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Toyota,Innova Hycross,G-SLF 8 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Toyota,Innova Hycross,GX 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,GX 8 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,VX Hybrid 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,VX Hybrid 8 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,ZX (O) Hybrid 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Toyota,Innova Hycross,ZX Hybrid 7 STR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Volkswagen,Polo,Legend Edition,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Volkswagen,Taigun,First Anniversary 1.0TSI AT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Volkswagen,Taigun,First Anniversary 1.0TSI MT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Volkswagen,Tiguan,Exclusive Edition,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Volkswagen,Virtus,Comfortline 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Volkswagen,Virtus,GT Plus 1.5 TSI EVO DSG,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Volkswagen,Virtus,Highline 1.0 TSI AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Volkswagen,Virtus,Highline 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Volkswagen,Virtus,Topline 1.0 TSI AT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Volkswagen,Virtus,Topline 1.0 TSI MT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Volvo,XC40,B4 Ultimate,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Volvo,XC40 Recharge,P8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
BMW,2 Series Gran Coupe,220i M Sport Pro,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BMW,2 Series Gran Coupe,M Performance Edition,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BMW,3 Series Gran Limousine,320Ld M Sport,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BMW,3 Series Gran Limousine,330Li M Sport,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BMW,6 Series GT,620d M Sport,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
